timestamp, utilization.gpu [%]
2018/10/11 10:38:16.173, 0 %
2018/10/11 10:38:16.173, 7 %
2018/10/11 10:38:16.174, 0 %
2018/10/11 10:38:16.174, 0 %
2018/10/11 10:38:16.174, 0 %
2018/10/11 10:38:16.175, 0 %
2018/10/11 10:38:16.175, 0 %
2018/10/11 10:38:17.177, 0 %
2018/10/11 10:38:17.178, 0 %
2018/10/11 10:38:17.178, 0 %
2018/10/11 10:38:17.179, 0 %
2018/10/11 10:38:17.181, 0 %
2018/10/11 10:38:17.185, 0 %
2018/10/11 10:38:17.186, 1 %
2018/10/11 10:38:17.187, 0 %
2018/10/11 10:38:17.189, 0 %
2018/10/11 10:38:17.190, 0 %
2018/10/11 10:38:17.191, 0 %
2018/10/11 10:38:17.191, 0 %
2018/10/11 10:38:18.192, 0 %
2018/10/11 10:38:18.193, 0 %
2018/10/11 10:38:18.193, 0 %
2018/10/11 10:38:18.194, 0 %
2018/10/11 10:38:18.194, 0 %
2018/10/11 10:38:18.195, 0 %
2018/10/11 10:38:18.195, 91 %
2018/10/11 10:38:18.196, 0 %
2018/10/11 10:38:18.196, 0 %
2018/10/11 10:38:18.197, 0 %
2018/10/11 10:38:18.197, 0 %
2018/10/11 10:38:18.197, 0 %
2018/10/11 10:38:19.198, 0 %
2018/10/11 10:38:19.199, 0 %
2018/10/11 10:38:19.200, 0 %
2018/10/11 10:38:19.201, 0 %
2018/10/11 10:38:19.203, 0 %
2018/10/11 10:38:19.204, 0 %
2018/10/11 10:38:19.205, 75 %
2018/10/11 10:38:19.205, 0 %
2018/10/11 10:38:19.206, 0 %
2018/10/11 10:38:19.206, 0 %
2018/10/11 10:38:19.207, 0 %
2018/10/11 10:38:19.207, 0 %
2018/10/11 10:38:20.208, 0 %
2018/10/11 10:38:20.208, 0 %
2018/10/11 10:38:20.209, 0 %
2018/10/11 10:38:20.210, 0 %
2018/10/11 10:38:20.211, 0 %
2018/10/11 10:38:20.211, 0 %
2018/10/11 10:38:20.212, 77 %
2018/10/11 10:38:20.214, 0 %
2018/10/11 10:38:20.215, 0 %
2018/10/11 10:38:20.219, 0 %
2018/10/11 10:38:20.220, 0 %
2018/10/11 10:38:20.221, 0 %
2018/10/11 10:38:21.222, 0 %
2018/10/11 10:38:21.222, 0 %
2018/10/11 10:38:21.223, 0 %
2018/10/11 10:38:21.224, 0 %
2018/10/11 10:38:21.224, 0 %
2018/10/11 10:38:21.225, 0 %
2018/10/11 10:38:21.226, 31 %
2018/10/11 10:38:21.229, 0 %
2018/10/11 10:38:21.232, 0 %
2018/10/11 10:38:21.234, 0 %
2018/10/11 10:38:21.235, 0 %
2018/10/11 10:38:21.236, 0 %
2018/10/11 10:38:22.237, 0 %
2018/10/11 10:38:22.237, 0 %
2018/10/11 10:38:22.237, 0 %
2018/10/11 10:38:22.238, 0 %
2018/10/11 10:38:22.238, 0 %
2018/10/11 10:38:22.238, 0 %
2018/10/11 10:38:22.239, 96 %
2018/10/11 10:38:22.239, 0 %
2018/10/11 10:38:22.239, 0 %
2018/10/11 10:38:22.240, 0 %
2018/10/11 10:38:22.240, 0 %
2018/10/11 10:38:22.240, 0 %
2018/10/11 10:38:23.241, 0 %
2018/10/11 10:38:23.241, 0 %
2018/10/11 10:38:23.241, 0 %
2018/10/11 10:38:23.242, 0 %
2018/10/11 10:38:23.242, 0 %
2018/10/11 10:38:23.242, 0 %
2018/10/11 10:38:23.243, 0 %
2018/10/11 10:38:23.243, 0 %
